loading data files...
Word vocab size: 10000, Char vocab size: 51
2017-03-11 19:41:32,267 Epoch[78] Validation-Perplexity=10000000000.013933
2017-03-11 19:45:12,192 Epoch[79] Batch [20]	Speed: 11.86 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 19:48:58,580 Epoch[79] Batch [40]	Speed: 11.31 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 19:52:41,532 Epoch[79] Batch [60]	Speed: 11.48 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 19:56:28,019 Epoch[79] Batch [80]	Speed: 11.30 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 20:00:11,293 Epoch[79] Batch [100]	Speed: 11.47 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 20:03:55,252 Epoch[79] Batch [120]	Speed: 11.43 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 20:07:39,973 Epoch[79] Batch [140]	Speed: 11.39 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 20:11:26,663 Epoch[79] Batch [160]	Speed: 11.29 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 20:15:10,033 Epoch[79] Batch [180]	Speed: 11.46 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 20:18:52,479 Epoch[79] Batch [200]	Speed: 11.51 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 20:19:59,317 Epoch[79] Resetting Data Iterator
2017-03-11 20:19:59,317 Epoch[79] Time cost=2307.050
2017-03-11 20:21:04,807 Epoch[79] Validation-Perplexity=10000000000.013933
2017-03-11 20:24:40,432 Epoch[80] Batch [20]	Speed: 12.10 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 20:28:26,486 Epoch[80] Batch [40]	Speed: 11.32 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 20:32:12,086 Epoch[80] Batch [60]	Speed: 11.35 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 20:35:56,407 Epoch[80] Batch [80]	Speed: 11.41 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 20:39:41,511 Epoch[80] Batch [100]	Speed: 11.37 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 20:43:25,992 Epoch[80] Batch [120]	Speed: 11.40 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 20:47:10,284 Epoch[80] Batch [140]	Speed: 11.41 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 20:50:53,280 Epoch[80] Batch [160]	Speed: 11.48 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 20:54:37,861 Epoch[80] Batch [180]	Speed: 11.40 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 20:58:22,477 Epoch[80] Batch [200]	Speed: 11.40 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 20:59:30,091 Epoch[80] Resetting Data Iterator
2017-03-11 20:59:30,092 Epoch[80] Time cost=2305.284
2017-03-11 21:00:36,445 Epoch[80] Validation-Perplexity=10000000000.013933
2017-03-11 21:04:17,592 Epoch[81] Batch [20]	Speed: 11.81 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 21:08:01,312 Epoch[81] Batch [40]	Speed: 11.44 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 21:11:45,686 Epoch[81] Batch [60]	Speed: 11.41 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 21:15:33,279 Epoch[81] Batch [80]	Speed: 11.25 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 21:19:15,070 Epoch[81] Batch [100]	Speed: 11.54 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 21:22:57,967 Epoch[81] Batch [120]	Speed: 11.49 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 21:26:46,699 Epoch[81] Batch [140]	Speed: 11.19 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 21:30:30,276 Epoch[81] Batch [160]	Speed: 11.45 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 21:34:13,770 Epoch[81] Batch [180]	Speed: 11.45 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 21:37:59,707 Epoch[81] Batch [200]	Speed: 11.33 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 21:39:08,516 Epoch[81] Resetting Data Iterator
2017-03-11 21:39:08,516 Epoch[81] Time cost=2312.072
2017-03-11 21:40:13,965 Epoch[81] Validation-Perplexity=10000000000.013933
2017-03-11 21:43:50,609 Epoch[82] Batch [20]	Speed: 12.05 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 21:47:33,510 Epoch[82] Batch [40]	Speed: 11.48 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 21:51:17,011 Epoch[82] Batch [60]	Speed: 11.45 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 21:55:01,259 Epoch[82] Batch [80]	Speed: 11.42 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 21:58:44,951 Epoch[82] Batch [100]	Speed: 11.44 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 22:02:30,659 Epoch[82] Batch [120]	Speed: 11.34 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 22:06:14,696 Epoch[82] Batch [140]	Speed: 11.43 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 22:09:59,986 Epoch[82] Batch [160]	Speed: 11.36 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 22:13:44,960 Epoch[82] Batch [180]	Speed: 11.38 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 22:17:26,642 Epoch[82] Batch [200]	Speed: 11.55 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 22:18:33,398 Epoch[82] Resetting Data Iterator
2017-03-11 22:18:33,399 Epoch[82] Time cost=2299.433
2017-03-11 22:19:38,518 Epoch[82] Validation-Perplexity=10000000000.013933
2017-03-11 22:23:15,747 Epoch[83] Batch [20]	Speed: 12.02 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 22:26:59,742 Epoch[83] Batch [40]	Speed: 11.43 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 22:30:47,676 Epoch[83] Batch [60]	Speed: 11.23 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 22:34:31,693 Epoch[83] Batch [80]	Speed: 11.43 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 22:38:15,553 Epoch[83] Batch [100]	Speed: 11.44 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 22:41:57,935 Epoch[83] Batch [120]	Speed: 11.51 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 22:45:41,245 Epoch[83] Batch [140]	Speed: 11.46 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 22:49:24,853 Epoch[83] Batch [160]	Speed: 11.45 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 22:53:08,394 Epoch[83] Batch [180]	Speed: 11.45 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 22:56:52,450 Epoch[83] Batch [200]	Speed: 11.43 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 22:57:58,659 Epoch[83] Resetting Data Iterator
2017-03-11 22:57:58,659 Epoch[83] Time cost=2300.140
2017-03-11 22:59:03,906 Epoch[83] Validation-Perplexity=10000000000.013933
2017-03-11 23:02:42,904 Epoch[84] Batch [20]	Speed: 11.91 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 23:06:27,379 Epoch[84] Batch [40]	Speed: 11.40 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 23:10:17,979 Epoch[84] Batch [60]	Speed: 11.10 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 23:14:02,034 Epoch[84] Batch [80]	Speed: 11.43 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 23:17:45,933 Epoch[84] Batch [100]	Speed: 11.43 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 23:21:28,826 Epoch[84] Batch [120]	Speed: 11.49 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 23:25:14,929 Epoch[84] Batch [140]	Speed: 11.32 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 23:28:57,234 Epoch[84] Batch [160]	Speed: 11.52 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 23:32:41,330 Epoch[84] Batch [180]	Speed: 11.42 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 23:36:26,701 Epoch[84] Batch [200]	Speed: 11.36 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 23:37:33,931 Epoch[84] Resetting Data Iterator
2017-03-11 23:37:33,932 Epoch[84] Time cost=2310.026
2017-03-11 23:38:38,656 Epoch[84] Validation-Perplexity=10000000000.013933
2017-03-11 23:42:14,429 Epoch[85] Batch [20]	Speed: 12.09 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 23:45:58,532 Epoch[85] Batch [40]	Speed: 11.42 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 23:49:41,833 Epoch[85] Batch [60]	Speed: 11.46 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 23:53:25,813 Epoch[85] Batch [80]	Speed: 11.43 samples/sec	Train-Perplexity=10000000000.013927
2017-03-11 23:57:09,901 Epoch[85] Batch [100]	Speed: 11.42 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 00:00:56,880 Epoch[85] Batch [120]	Speed: 11.28 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 00:04:42,909 Epoch[85] Batch [140]	Speed: 11.33 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 00:08:25,882 Epoch[85] Batch [160]	Speed: 11.48 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 00:12:08,714 Epoch[85] Batch [180]	Speed: 11.49 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 00:15:51,864 Epoch[85] Batch [200]	Speed: 11.47 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 00:16:59,165 Epoch[85] Resetting Data Iterator
2017-03-12 00:16:59,165 Epoch[85] Time cost=2300.510
2017-03-12 00:18:04,898 Epoch[85] Validation-Perplexity=10000000000.013933
2017-03-12 00:21:45,875 Epoch[86] Batch [20]	Speed: 11.80 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 00:25:29,598 Epoch[86] Batch [40]	Speed: 11.44 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 00:29:14,232 Epoch[86] Batch [60]	Speed: 11.40 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 00:32:55,837 Epoch[86] Batch [80]	Speed: 11.55 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 00:36:40,218 Epoch[86] Batch [100]	Speed: 11.41 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 00:40:27,348 Epoch[86] Batch [120]	Speed: 11.27 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 00:44:11,063 Epoch[86] Batch [140]	Speed: 11.44 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 00:47:54,225 Epoch[86] Batch [160]	Speed: 11.47 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 00:51:41,548 Epoch[86] Batch [180]	Speed: 11.26 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 00:55:26,277 Epoch[86] Batch [200]	Speed: 11.39 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 00:56:33,444 Epoch[86] Resetting Data Iterator
2017-03-12 00:56:33,445 Epoch[86] Time cost=2308.547
2017-03-12 00:57:39,946 Epoch[86] Validation-Perplexity=10000000000.013933
2017-03-12 01:01:18,687 Epoch[87] Batch [20]	Speed: 11.95 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 01:05:07,332 Epoch[87] Batch [40]	Speed: 11.20 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 01:08:53,395 Epoch[87] Batch [60]	Speed: 11.32 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 01:12:39,428 Epoch[87] Batch [80]	Speed: 11.33 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 01:16:23,226 Epoch[87] Batch [100]	Speed: 11.44 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 01:20:05,959 Epoch[87] Batch [120]	Speed: 11.49 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 01:23:48,670 Epoch[87] Batch [140]	Speed: 11.49 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 01:27:34,173 Epoch[87] Batch [160]	Speed: 11.35 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 01:31:18,823 Epoch[87] Batch [180]	Speed: 11.40 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 01:35:01,466 Epoch[87] Batch [200]	Speed: 11.50 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 01:36:08,087 Epoch[87] Resetting Data Iterator
2017-03-12 01:36:08,087 Epoch[87] Time cost=2308.141
2017-03-12 01:37:12,910 Epoch[87] Validation-Perplexity=10000000000.013933
2017-03-12 01:40:49,594 Epoch[88] Batch [20]	Speed: 12.04 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 01:44:33,386 Epoch[88] Batch [40]	Speed: 11.44 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 01:48:16,118 Epoch[88] Batch [60]	Speed: 11.49 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 01:51:59,140 Epoch[88] Batch [80]	Speed: 11.48 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 01:55:42,544 Epoch[88] Batch [100]	Speed: 11.46 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 01:59:24,493 Epoch[88] Batch [120]	Speed: 11.53 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 02:03:08,259 Epoch[88] Batch [140]	Speed: 11.44 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 02:06:51,181 Epoch[88] Batch [160]	Speed: 11.48 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 02:10:35,385 Epoch[88] Batch [180]	Speed: 11.42 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 02:14:20,532 Epoch[88] Batch [200]	Speed: 11.37 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 02:15:27,502 Epoch[88] Resetting Data Iterator
2017-03-12 02:15:27,502 Epoch[88] Time cost=2294.592
2017-03-12 02:16:32,443 Epoch[88] Validation-Perplexity=10000000000.013933
2017-03-12 02:20:09,980 Epoch[89] Batch [20]	Speed: 12.00 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 02:23:53,978 Epoch[89] Batch [40]	Speed: 11.43 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 02:27:37,205 Epoch[89] Batch [60]	Speed: 11.47 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 02:31:22,535 Epoch[89] Batch [80]	Speed: 11.36 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 02:35:06,924 Epoch[89] Batch [100]	Speed: 11.41 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 02:38:51,811 Epoch[89] Batch [120]	Speed: 11.38 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 02:42:35,438 Epoch[89] Batch [140]	Speed: 11.45 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 02:46:21,833 Epoch[89] Batch [160]	Speed: 11.31 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 02:50:05,590 Epoch[89] Batch [180]	Speed: 11.44 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 02:53:48,234 Epoch[89] Batch [200]	Speed: 11.50 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 02:54:54,938 Epoch[89] Resetting Data Iterator
2017-03-12 02:54:54,938 Epoch[89] Time cost=2302.495
2017-03-12 02:56:01,355 Epoch[89] Validation-Perplexity=10000000000.013933
2017-03-12 02:59:38,859 Epoch[90] Batch [20]	Speed: 12.00 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 03:03:23,308 Epoch[90] Batch [40]	Speed: 11.41 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 03:07:08,170 Epoch[90] Batch [60]	Speed: 11.38 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 03:10:53,307 Epoch[90] Batch [80]	Speed: 11.37 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 03:14:37,065 Epoch[90] Batch [100]	Speed: 11.44 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 03:18:24,739 Epoch[90] Batch [120]	Speed: 11.24 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 03:22:08,525 Epoch[90] Batch [140]	Speed: 11.44 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 03:25:53,039 Epoch[90] Batch [160]	Speed: 11.40 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 03:29:36,906 Epoch[90] Batch [180]	Speed: 11.44 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 03:33:19,719 Epoch[90] Batch [200]	Speed: 11.49 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 03:34:26,917 Epoch[90] Resetting Data Iterator
2017-03-12 03:34:26,918 Epoch[90] Time cost=2305.562
2017-03-12 03:35:32,636 Epoch[90] Validation-Perplexity=10000000000.013933
2017-03-12 03:39:09,880 Epoch[91] Batch [20]	Speed: 12.00 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 03:42:53,502 Epoch[91] Batch [40]	Speed: 11.45 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 03:46:39,137 Epoch[91] Batch [60]	Speed: 11.35 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 03:50:22,620 Epoch[91] Batch [80]	Speed: 11.46 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 03:54:04,887 Epoch[91] Batch [100]	Speed: 11.52 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 03:57:49,787 Epoch[91] Batch [120]	Speed: 11.38 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 04:01:36,022 Epoch[91] Batch [140]	Speed: 11.32 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 04:05:18,946 Epoch[91] Batch [160]	Speed: 11.48 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 04:09:02,083 Epoch[91] Batch [180]	Speed: 11.47 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 04:12:44,750 Epoch[91] Batch [200]	Speed: 11.50 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 04:13:51,275 Epoch[91] Resetting Data Iterator
2017-03-12 04:13:51,275 Epoch[91] Time cost=2298.639
2017-03-12 04:14:57,269 Epoch[91] Validation-Perplexity=10000000000.013933
2017-03-12 04:18:35,346 Epoch[92] Batch [20]	Speed: 11.96 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 04:22:19,303 Epoch[92] Batch [40]	Speed: 11.43 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 04:26:03,183 Epoch[92] Batch [60]	Speed: 11.43 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 04:29:49,947 Epoch[92] Batch [80]	Speed: 11.29 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 04:33:34,674 Epoch[92] Batch [100]	Speed: 11.39 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 04:37:18,640 Epoch[92] Batch [120]	Speed: 11.43 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 04:41:03,498 Epoch[92] Batch [140]	Speed: 11.38 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 04:44:47,503 Epoch[92] Batch [160]	Speed: 11.43 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 04:48:31,367 Epoch[92] Batch [180]	Speed: 11.44 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 04:52:15,599 Epoch[92] Batch [200]	Speed: 11.42 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 04:53:22,437 Epoch[92] Resetting Data Iterator
2017-03-12 04:53:22,438 Epoch[92] Time cost=2305.169
2017-03-12 04:54:28,277 Epoch[92] Validation-Perplexity=10000000000.013933
2017-03-12 04:58:04,743 Epoch[93] Batch [20]	Speed: 12.06 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 05:01:54,906 Epoch[93] Batch [40]	Speed: 11.12 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 05:05:37,997 Epoch[93] Batch [60]	Speed: 11.48 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 05:09:21,906 Epoch[93] Batch [80]	Speed: 11.43 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 05:13:08,019 Epoch[93] Batch [100]	Speed: 11.32 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 05:16:52,089 Epoch[93] Batch [120]	Speed: 11.43 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 05:20:36,569 Epoch[93] Batch [140]	Speed: 11.40 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 05:24:22,653 Epoch[93] Batch [160]	Speed: 11.32 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 05:28:08,441 Epoch[93] Batch [180]	Speed: 11.34 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 05:31:55,455 Epoch[93] Batch [200]	Speed: 11.28 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 05:33:06,603 Epoch[93] Resetting Data Iterator
2017-03-12 05:33:06,604 Epoch[93] Time cost=2318.326
2017-03-12 05:34:11,544 Epoch[93] Validation-Perplexity=10000000000.013933
2017-03-12 05:37:48,157 Epoch[94] Batch [20]	Speed: 12.05 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 05:41:30,197 Epoch[94] Batch [40]	Speed: 11.53 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 05:45:17,923 Epoch[94] Batch [60]	Speed: 11.24 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 05:49:04,781 Epoch[94] Batch [80]	Speed: 11.28 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 05:52:52,389 Epoch[94] Batch [100]	Speed: 11.25 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 05:56:35,173 Epoch[94] Batch [120]	Speed: 11.49 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 06:00:23,402 Epoch[94] Batch [140]	Speed: 11.22 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 06:04:06,109 Epoch[94] Batch [160]	Speed: 11.49 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 06:07:48,273 Epoch[94] Batch [180]	Speed: 11.52 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 06:11:32,890 Epoch[94] Batch [200]	Speed: 11.40 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 06:12:40,287 Epoch[94] Resetting Data Iterator
2017-03-12 06:12:40,288 Epoch[94] Time cost=2308.743
2017-03-12 06:13:45,001 Epoch[94] Validation-Perplexity=10000000000.013933
2017-03-12 06:17:20,506 Epoch[95] Batch [20]	Speed: 12.11 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 06:21:02,759 Epoch[95] Batch [40]	Speed: 11.52 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 06:24:48,180 Epoch[95] Batch [60]	Speed: 11.36 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 06:28:31,943 Epoch[95] Batch [80]	Speed: 11.44 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 06:32:15,256 Epoch[95] Batch [100]	Speed: 11.46 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 06:35:58,160 Epoch[95] Batch [120]	Speed: 11.48 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 06:39:43,631 Epoch[95] Batch [140]	Speed: 11.35 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 06:43:27,187 Epoch[95] Batch [160]	Speed: 11.45 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 06:47:10,103 Epoch[95] Batch [180]	Speed: 11.48 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 06:50:52,674 Epoch[95] Batch [200]	Speed: 11.50 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 06:52:02,181 Epoch[95] Resetting Data Iterator
2017-03-12 06:52:02,182 Epoch[95] Time cost=2297.181
2017-03-12 06:53:07,244 Epoch[95] Validation-Perplexity=10000000000.013933
2017-03-12 06:56:47,052 Epoch[96] Batch [20]	Speed: 11.86 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 07:00:32,228 Epoch[96] Batch [40]	Speed: 11.37 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 07:04:15,470 Epoch[96] Batch [60]	Speed: 11.47 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 07:07:59,594 Epoch[96] Batch [80]	Speed: 11.42 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 07:11:45,484 Epoch[96] Batch [100]	Speed: 11.33 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 07:15:30,966 Epoch[96] Batch [120]	Speed: 11.35 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 07:19:13,586 Epoch[96] Batch [140]	Speed: 11.50 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 07:22:58,700 Epoch[96] Batch [160]	Speed: 11.37 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 07:26:42,007 Epoch[96] Batch [180]	Speed: 11.46 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 07:30:26,012 Epoch[96] Batch [200]	Speed: 11.43 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 07:31:33,005 Epoch[96] Resetting Data Iterator
2017-03-12 07:31:33,005 Epoch[96] Time cost=2305.761
2017-03-12 07:32:38,319 Epoch[96] Validation-Perplexity=10000000000.013933
2017-03-12 07:36:16,691 Epoch[97] Batch [20]	Speed: 11.94 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 07:40:00,796 Epoch[97] Batch [40]	Speed: 11.42 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 07:43:43,394 Epoch[97] Batch [60]	Speed: 11.50 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 07:47:27,131 Epoch[97] Batch [80]	Speed: 11.44 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 07:51:11,799 Epoch[97] Batch [100]	Speed: 11.39 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 07:54:57,287 Epoch[97] Batch [120]	Speed: 11.35 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 07:58:41,620 Epoch[97] Batch [140]	Speed: 11.41 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 08:02:27,290 Epoch[97] Batch [160]	Speed: 11.34 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 08:06:11,176 Epoch[97] Batch [180]	Speed: 11.43 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 08:09:53,924 Epoch[97] Batch [200]	Speed: 11.49 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 08:11:01,295 Epoch[97] Resetting Data Iterator
2017-03-12 08:11:01,296 Epoch[97] Time cost=2302.977
2017-03-12 08:12:06,703 Epoch[97] Validation-Perplexity=10000000000.013933
2017-03-12 08:15:45,260 Epoch[98] Batch [20]	Speed: 11.93 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 08:19:31,813 Epoch[98] Batch [40]	Speed: 11.30 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 08:23:16,461 Epoch[98] Batch [60]	Speed: 11.40 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 08:27:02,237 Epoch[98] Batch [80]	Speed: 11.34 samples/sec	Train-Perplexity=10000000000.013927
2017-03-12 08:30:46,948 Epoch[98] Batch [100]	Speed: 11.39 samples/sec	Train-Perplexity=10000000000.013927
